Asset_Prices,C|S|4900|60|1,P|L|4900|60|1,C|L|5000|60|2,P|S|5000|60|2,P|L|5300|60|1,C|L|5300|60|1
4761.83,-0.00,138.17,0.00,-476.34,538.17,0.00
4406.40,-0.00,493.60,0.00,-1187.19,893.60,0.00
5655.35,-755.35,0.00,1310.71,-0.00,0.00,355.35
4869.08,-0.00,30.92,0.00,-261.84,430.92,0.00
5048.44,-148.44,0.00,96.88,-0.00,251.56,0.00
4577.08,-0.00,322.92,0.00,-845.84,722.92,0.00
5339.96,-439.96,0.00,679.91,-0.00,0.00,39.96
4777.56,-0.00,122.44,0.00,-444.87,522.44,0.00
5187.44,-287.44,0.00,374.88,-0.00,112.56,0.00
4739.69,-0.00,160.31,0.00,-520.62,560.31,0.00
4346.66,-0.00,553.34,0.00,-1306.68,953.34,0.00
4705.90,-0.00,194.10,0.00,-588.19,594.10,0.00
5145.72,-245.72,0.00,291.45,-0.00,154.28,0.00
5416.90,-516.90,0.00,833.80,-0.00,0.00,116.90
4766.97,-0.00,133.03,0.00,-466.06,533.03,0.00
4486.98,-0.00,413.02,0.00,-1026.05,813.02,0.00
5121.92,-221.92,0.00,243.84,-0.00,178.08,0.00
5636.34,-736.34,0.00,1272.69,-0.00,0.00,336.34
5048.26,-148.26,0.00,96.52,-0.00,251.74,0.00
6170.87,-1270.87,0.00,2341.75,-0.00,0.00,870.87
5335.62,-435.62,0.00,671.23,-0.00,0.00,35.62
5517.20,-617.20,0.00,1034.40,-0.00,0.00,217.20
4922.31,-22.31,0.00,0.00,-155.38,377.69,0.00
5037.96,-137.96,0.00,75.91,-0.00,262.04,0.00
5114.63,-214.63,0.00,229.26,-0.00,185.37,0.00
5376.37,-476.37,0.00,752.73,-0.00,0.00,76.37
5335.74,-435.74,0.00,671.47,-0.00,0.00,35.74
5562.83,-662.83,0.00,1125.67,-0.00,0.00,262.83
4845.70,-0.00,54.30,0.00,-308.59,454.30,0.00
5731.41,-831.41,0.00,1462.83,-0.00,0.00,431.41
4965.11,-65.11,0.00,0.00,-69.77,334.89,0.00
5346.43,-446.43,0.00,692.86,-0.00,0.00,46.43
4793.47,-0.00,106.53,0.00,-413.05,506.53,0.00
5440.43,-540.43,0.00,880.86,-0.00,0.00,140.43
4766.19,-0.00,133.81,0.00,-467.62,533.81,0.00
5496.79,-596.79,0.00,993.58,-0.00,0.00,196.79
4386.88,-0.00,513.12,0.00,-1226.23,913.12,0.00
4879.78,-0.00,20.22,0.00,-240.45,420.22,0.00
4905.06,-5.06,0.00,0.00,-189.88,394.94,0.00
5351.73,-451.73,0.00,703.47,-0.00,0.00,51.73
4768.51,-0.00,131.49,0.00,-462.98,531.49,0.00
4533.47,-0.00,366.53,0.00,-933.06,766.53,0.00
5072.78,-172.78,0.00,145.56,-0.00,227.22,0.00
4944.73,-44.73,0.00,0.00,-110.53,355.27,0.00
5409.68,-509.68,0.00,819.37,-0.00,0.00,109.68
5311.35,-411.35,0.00,622.70,-0.00,0.00,11.35
4658.07,-0.00,241.93,0.00,-683.86,641.93,0.00
5169.39,-269.39,0.00,338.78,-0.00,130.61,0.00
5543.12,-643.12,0.00,1086.24,-0.00,0.00,243.12
4604.42,-0.00,295.58,0.00,-791.16,695.58,0.00
4357.35,-0.00,542.65,0.00,-1285.30,942.65,0.00
4975.08,-75.08,0.00,0.00,-49.83,324.92,0.00
5039.46,-139.46,0.00,78.93,-0.00,260.54,0.00
5389.52,-489.52,0.00,779.04,-0.00,0.00,89.52
4078.97,-0.00,821.03,0.00,-1842.06,1221.03,0.00
5163.05,-263.05,0.00,326.09,-0.00,136.95,0.00
4959.67,-59.67,0.00,0.00,-80.66,340.33,0.00
5148.04,-248.04,0.00,296.09,-0.00,151.96,0.00
5429.73,-529.73,0.00,859.45,-0.00,0.00,129.73
5055.11,-155.11,0.00,110.22,-0.00,244.89,0.00
4327.50,-0.00,572.50,0.00,-1345.01,972.50,0.00
4716.34,-0.00,183.66,0.00,-567.32,583.66,0.00
5376.36,-476.36,0.00,752.73,-0.00,0.00,76.36
5279.66,-379.66,0.00,559.31,-0.00,20.34,0.00
5085.34,-185.34,0.00,170.68,-0.00,214.66,0.00
4640.20,-0.00,259.80,0.00,-719.60,659.80,0.00
5033.78,-133.78,0.00,67.56,-0.00,266.22,0.00
5406.83,-506.83,0.00,813.66,-0.00,0.00,106.83
4969.99,-69.99,0.00,0.00,-60.02,330.01,0.00
5066.87,-166.87,0.00,133.73,-0.00,233.13,0.00
5621.39,-721.39,0.00,1242.78,-0.00,0.00,321.39
5579.97,-679.97,0.00,1159.94,-0.00,0.00,279.97
6078.34,-1178.34,0.00,2156.68,-0.00,0.00,778.34
5258.93,-358.93,0.00,517.86,-0.00,41.07,0.00
4823.26,-0.00,76.74,0.00,-353.47,476.74,0.00
5730.24,-830.24,0.00,1460.48,-0.00,0.00,430.24
4968.39,-68.39,0.00,0.00,-63.22,331.61,0.00
4743.48,-0.00,156.52,0.00,-513.04,556.52,0.00
5071.46,-171.46,0.00,142.93,-0.00,228.54,0.00
5424.74,-524.74,0.00,849.49,-0.00,0.00,124.74
5393.45,-493.45,0.00,786.90,-0.00,0.00,93.45
5827.69,-927.69,0.00,1655.38,-0.00,0.00,527.69
4564.04,-0.00,335.96,0.00,-871.91,735.96,0.00
5346.27,-446.27,0.00,692.54,-0.00,0.00,46.27
5212.30,-312.30,0.00,424.61,-0.00,87.70,0.00
5620.26,-720.26,0.00,1240.53,-0.00,0.00,320.26
5864.53,-964.53,0.00,1729.07,-0.00,0.00,564.53
4437.08,-0.00,462.92,0.00,-1125.84,862.92,0.00
5433.86,-533.86,0.00,867.72,-0.00,0.00,133.86
4571.06,-0.00,328.94,0.00,-857.89,728.94,0.00
4481.12,-0.00,418.88,0.00,-1037.75,818.88,0.00
5449.84,-549.84,0.00,899.68,-0.00,0.00,149.84
5547.41,-647.41,0.00,1094.82,-0.00,0.00,247.41
5107.07,-207.07,0.00,214.13,-0.00,192.93,0.00
4578.24,-0.00,321.76,0.00,-843.52,721.76,0.00
4758.18,-0.00,141.82,0.00,-483.63,541.82,0.00
4699.04,-0.00,200.96,0.00,-601.92,600.96,0.00
4595.61,-0.00,304.39,0.00,-808.79,704.39,0.00
4534.97,-0.00,365.03,0.00,-930.06,765.03,0.00
5503.40,-603.40,0.00,1006.80,-0.00,0.00,203.40
4877.97,-0.00,22.03,0.00,-244.06,422.03,0.00
5469.85,-569.85,0.00,939.70,-0.00,0.00,169.85
5016.43,-116.43,0.00,32.85,-0.00,283.57,0.00
5418.26,-518.26,0.00,836.52,-0.00,0.00,118.26
5563.22,-663.22,0.00,1126.43,-0.00,0.00,263.22
4688.10,-0.00,211.90,0.00,-623.80,611.90,0.00
3955.36,-0.00,944.64,0.00,-2089.27,1344.64,0.00
4480.73,-0.00,419.27,0.00,-1038.55,819.27,0.00
5370.94,-470.94,0.00,741.88,-0.00,0.00,70.94
4993.47,-93.47,0.00,0.00,-13.06,306.53,0.00
5002.49,-102.49,0.00,4.98,-0.00,297.51,0.00
4808.43,-0.00,91.57,0.00,-383.15,491.57,0.00
5093.47,-193.47,0.00,186.94,-0.00,206.53,0.00
5156.56,-256.56,0.00,313.13,-0.00,143.44,0.00
5284.46,-384.46,0.00,568.91,-0.00,15.54,0.00
5588.52,-688.52,0.00,1177.04,-0.00,0.00,288.52
4296.49,-0.00,603.51,0.00,-1407.02,1003.51,0.00
5553.69,-653.69,0.00,1107.38,-0.00,0.00,253.69
4975.98,-75.98,0.00,0.00,-48.05,324.02,0.00
4647.26,-0.00,252.74,0.00,-705.48,652.74,0.00
5257.25,-357.25,0.00,514.51,-0.00,42.75,0.00
5362.76,-462.76,0.00,725.52,-0.00,0.00,62.76
4754.44,-0.00,145.56,0.00,-491.11,545.56,0.00
4848.47,-0.00,51.53,0.00,-303.06,451.53,0.00
4280.13,-0.00,619.87,0.00,-1439.74,1019.87,0.00
5251.72,-351.72,0.00,503.43,-0.00,48.28,0.00
5059.09,-159.09,0.00,118.19,-0.00,240.91,0.00
5341.18,-441.18,0.00,682.36,-0.00,0.00,41.18
4473.32,-0.00,426.68,0.00,-1053.37,826.68,0.00
4881.65,-0.00,18.35,0.00,-236.70,418.35,0.00
5906.15,-1006.15,0.00,1812.30,-0.00,0.00,606.15
4928.13,-28.13,0.00,0.00,-143.74,371.87,0.00
5256.36,-356.36,0.00,512.71,-0.00,43.64,0.00
4527.35,-0.00,372.65,0.00,-945.29,772.65,0.00
4762.37,-0.00,137.63,0.00,-475.27,537.63,0.00
4933.57,-33.57,0.00,0.00,-132.85,366.43,0.00
5275.70,-375.70,0.00,551.40,-0.00,24.30,0.00
5888.57,-988.57,0.00,1777.14,-0.00,0.00,588.57
4771.25,-0.00,128.75,0.00,-457.50,528.75,0.00
4461.71,-0.00,438.29,0.00,-1076.58,838.29,0.00
4887.08,-0.00,12.92,0.00,-225.85,412.92,0.00
4844.06,-0.00,55.94,0.00,-311.89,455.94,0.00
6090.65,-1190.65,0.00,2181.31,-0.00,0.00,790.65
4229.09,-0.00,670.91,0.00,-1541.83,1070.91,0.00
5276.90,-376.90,0.00,553.81,-0.00,23.10,0.00
4449.02,-0.00,450.98,0.00,-1101.96,850.98,0.00
5458.86,-558.86,0.00,917.71,-0.00,0.00,158.86
5641.39,-741.39,0.00,1282.79,-0.00,0.00,341.39
4598.90,-0.00,301.10,0.00,-802.20,701.10,0.00
4967.43,-67.43,0.00,0.00,-65.14,332.57,0.00
5280.34,-380.34,0.00,560.67,-0.00,19.66,0.00
5317.26,-417.26,0.00,634.53,-0.00,0.00,17.26
4755.79,-0.00,144.21,0.00,-488.42,544.21,0.00
5151.10,-251.10,0.00,302.19,-0.00,148.90,0.00
4473.09,-0.00,426.91,0.00,-1053.81,826.91,0.00
4993.54,-93.54,0.00,0.00,-12.91,306.46,0.00
5017.78,-117.78,0.00,35.56,-0.00,282.22,0.00
4810.95,-0.00,89.05,0.00,-378.10,489.05,0.00
5034.66,-134.66,0.00,69.33,-0.00,265.34,0.00
5402.69,-502.69,0.00,805.38,-0.00,0.00,102.69
4853.03,-0.00,46.97,0.00,-293.93,446.97,0.00
5377.52,-477.52,0.00,755.05,-0.00,0.00,77.52
4587.47,-0.00,312.53,0.00,-825.05,712.53,0.00
4637.34,-0.00,262.66,0.00,-725.31,662.66,0.00
4891.76,-0.00,8.24,0.00,-216.49,408.24,0.00
4614.44,-0.00,285.56,0.00,-771.12,685.56,0.00
5330.23,-430.23,0.00,660.46,-0.00,0.00,30.23
4703.38,-0.00,196.62,0.00,-593.23,596.62,0.00
4993.32,-93.32,0.00,0.00,-13.35,306.68,0.00
4809.84,-0.00,90.16,0.00,-380.32,490.16,0.00
5037.57,-137.57,0.00,75.14,-0.00,262.43,0.00
5126.84,-226.84,0.00,253.69,-0.00,173.16,0.00
5457.62,-557.62,0.00,915.24,-0.00,0.00,157.62
5168.90,-268.90,0.00,337.80,-0.00,131.10,0.00
5594.44,-694.44,0.00,1188.88,-0.00,0.00,294.44
5301.79,-401.79,0.00,603.59,-0.00,0.00,1.79
4917.27,-17.27,0.00,0.00,-165.46,382.73,0.00
4503.00,-0.00,397.00,0.00,-994.01,797.00,0.00
5208.79,-308.79,0.00,417.58,-0.00,91.21,0.00
4999.11,-99.11,0.00,0.00,-1.78,300.89,0.00
6139.03,-1239.03,0.00,2278.06,-0.00,0.00,839.03
4635.00,-0.00,265.00,0.00,-730.01,665.00,0.00
4840.99,-0.00,59.01,0.00,-318.02,459.01,0.00
4922.18,-22.18,0.00,0.00,-155.64,377.82,0.00
5739.82,-839.82,0.00,1479.64,-0.00,0.00,439.82
4581.64,-0.00,318.36,0.00,-836.72,718.36,0.00
5430.77,-530.77,0.00,861.55,-0.00,0.00,130.77
5342.28,-442.28,0.00,684.57,-0.00,0.00,42.28
5523.31,-623.31,0.00,1046.63,-0.00,0.00,223.31
4027.66,-0.00,872.34,0.00,-1944.68,1272.34,0.00
4573.20,-0.00,326.80,0.00,-853.60,726.80,0.00
4807.02,-0.00,92.98,0.00,-385.97,492.98,0.00
5801.46,-901.46,0.00,1602.93,-0.00,0.00,501.46
4538.32,-0.00,361.68,0.00,-923.37,761.68,0.00
4983.52,-83.52,0.00,0.00,-32.95,316.48,0.00
5136.20,-236.20,0.00,272.39,-0.00,163.80,0.00
5341.03,-441.03,0.00,682.05,-0.00,0.00,41.03
4978.31,-78.31,0.00,0.00,-43.38,321.69,0.00
5276.13,-376.13,0.00,552.26,-0.00,23.87,0.00
5768.17,-868.17,0.00,1536.34,-0.00,0.00,468.17
4572.92,-0.00,327.08,0.00,-854.17,727.08,0.00
4456.97,-0.00,443.03,0.00,-1086.07,843.03,0.00
4746.50,-0.00,153.50,0.00,-507.01,553.50,0.00
4711.12,-0.00,188.88,0.00,-577.76,588.88,0.00
4791.82,-0.00,108.18,0.00,-416.35,508.18,0.00
4677.04,-0.00,222.96,0.00,-645.93,622.96,0.00
4673.39,-0.00,226.61,0.00,-653.22,626.61,0.00
4682.48,-0.00,217.52,0.00,-635.04,617.52,0.00
5658.98,-758.98,0.00,1317.95,-0.00,0.00,358.98
4469.95,-0.00,430.05,0.00,-1060.10,830.05,0.00
5075.73,-175.73,0.00,151.46,-0.00,224.27,0.00
5092.20,-192.20,0.00,184.41,-0.00,207.80,0.00
5486.64,-586.64,0.00,973.27,-0.00,0.00,186.64
4841.53,-0.00,58.47,0.00,-316.95,458.47,0.00
4914.17,-14.17,0.00,0.00,-171.66,385.83,0.00
5406.01,-506.01,0.00,812.03,-0.00,0.00,106.01
5346.13,-446.13,0.00,692.26,-0.00,0.00,46.13
4717.74,-0.00,182.26,0.00,-564.52,582.26,0.00
5852.95,-952.95,0.00,1705.91,-0.00,0.00,552.95
5387.59,-487.59,0.00,775.17,-0.00,0.00,87.59
5185.37,-285.37,0.00,370.75,-0.00,114.63,0.00
5374.79,-474.79,0.00,749.58,-0.00,0.00,74.79
4944.17,-44.17,0.00,0.00,-111.67,355.83,0.00
4965.00,-65.00,0.00,0.00,-70.00,335.00,0.00
4623.63,-0.00,276.37,0.00,-752.73,676.37,0.00
4660.22,-0.00,239.78,0.00,-679.57,639.78,0.00
4769.58,-0.00,130.42,0.00,-460.85,530.42,0.00
4694.74,-0.00,205.26,0.00,-610.52,605.26,0.00
4617.75,-0.00,282.25,0.00,-764.50,682.25,0.00
4251.85,-0.00,648.15,0.00,-1496.30,1048.15,0.00
4801.20,-0.00,98.80,0.00,-397.61,498.80,0.00
4650.15,-0.00,249.85,0.00,-699.70,649.85,0.00
4851.01,-0.00,48.99,0.00,-297.98,448.99,0.00
4878.31,-0.00,21.69,0.00,-243.39,421.69,0.00
5430.39,-530.39,0.00,860.77,-0.00,0.00,130.39
4694.84,-0.00,205.16,0.00,-610.33,605.16,0.00
5140.74,-240.74,0.00,281.47,-0.00,159.26,0.00
5378.64,-478.64,0.00,757.28,-0.00,0.00,78.64
4405.32,-0.00,494.68,0.00,-1189.37,894.68,0.00
4899.23,-0.00,0.77,0.00,-201.53,400.77,0.00
5457.88,-557.88,0.00,915.77,-0.00,0.00,157.88
5232.92,-332.92,0.00,465.84,-0.00,67.08,0.00
4799.28,-0.00,100.72,0.00,-401.44,500.72,0.00
4888.88,-0.00,11.12,0.00,-222.24,411.12,0.00
4742.60,-0.00,157.40,0.00,-514.80,557.40,0.00
5697.90,-797.90,0.00,1395.81,-0.00,0.00,397.90
4339.04,-0.00,560.96,0.00,-1321.92,960.96,0.00
5158.36,-258.36,0.00,316.71,-0.00,141.64,0.00
5431.36,-531.36,0.00,862.72,-0.00,0.00,131.36
5020.36,-120.36,0.00,40.72,-0.00,279.64,0.00
4889.15,-0.00,10.85,0.00,-221.70,410.85,0.00
4759.23,-0.00,140.77,0.00,-481.54,540.77,0.00
5319.63,-419.63,0.00,639.26,-0.00,0.00,19.63
5096.82,-196.82,0.00,193.65,-0.00,203.18,0.00
4486.46,-0.00,413.54,0.00,-1027.08,813.54,0.00
4933.13,-33.13,0.00,0.00,-133.75,366.87,0.00
5495.06,-595.06,0.00,990.12,-0.00,0.00,195.06
4948.58,-48.58,0.00,0.00,-102.84,351.42,0.00
4619.77,-0.00,280.23,0.00,-760.47,680.23,0.00
4929.34,-29.34,0.00,0.00,-141.32,370.66,0.00
4661.32,-0.00,238.68,0.00,-677.36,638.68,0.00
4908.59,-8.59,0.00,0.00,-182.81,391.41,0.00
5754.43,-854.43,0.00,1508.87,-0.00,0.00,454.43
5019.02,-119.02,0.00,38.04,-0.00,280.98,0.00
4958.46,-58.46,0.00,0.00,-83.08,341.54,0.00
5151.92,-251.92,0.00,303.84,-0.00,148.08,0.00
4875.75,-0.00,24.25,0.00,-248.50,424.25,0.00
5084.88,-184.88,0.00,169.76,-0.00,215.12,0.00
4319.23,-0.00,580.77,0.00,-1361.54,980.77,0.00
5299.17,-399.17,0.00,598.33,-0.00,0.83,0.00
5167.50,-267.50,0.00,335.00,-0.00,132.50,0.00
5098.00,-198.00,0.00,196.01,-0.00,202.00,0.00
5159.19,-259.19,0.00,318.37,-0.00,140.81,0.00
4617.12,-0.00,282.88,0.00,-765.77,682.88,0.00
5208.68,-308.68,0.00,417.36,-0.00,91.32,0.00
5401.17,-501.17,0.00,802.33,-0.00,0.00,101.17
4638.43,-0.00,261.57,0.00,-723.14,661.57,0.00
5563.43,-663.43,0.00,1126.85,-0.00,0.00,263.43
4725.94,-0.00,174.06,0.00,-548.13,574.06,0.00
5340.47,-440.47,0.00,680.93,-0.00,0.00,40.47
4301.18,-0.00,598.82,0.00,-1397.65,998.82,0.00
4787.67,-0.00,112.33,0.00,-424.65,512.33,0.00
5061.63,-161.63,0.00,123.25,-0.00,238.37,0.00
4393.84,-0.00,506.16,0.00,-1212.32,906.16,0.00
4482.96,-0.00,417.04,0.00,-1034.07,817.04,0.00
4620.81,-0.00,279.19,0.00,-758.37,679.19,0.00
4917.27,-17.27,0.00,0.00,-165.46,382.73,0.00
5760.49,-860.49,0.00,1520.98,-0.00,0.00,460.49
5002.33,-102.33,0.00,4.66,-0.00,297.67,0.00
5134.40,-234.40,0.00,268.80,-0.00,165.60,0.00
4751.97,-0.00,148.03,0.00,-496.07,548.03,0.00
5572.06,-672.06,0.00,1144.12,-0.00,0.00,272.06
5321.08,-421.08,0.00,642.17,-0.00,0.00,21.08
5257.74,-357.74,0.00,515.48,-0.00,42.26,0.00
5445.93,-545.93,0.00,891.86,-0.00,0.00,145.93
4642.01,-0.00,257.99,0.00,-715.97,657.99,0.00
4657.04,-0.00,242.96,0.00,-685.91,642.96,0.00
5622.73,-722.73,0.00,1245.45,-0.00,0.00,322.73
5234.98,-334.98,0.00,469.97,-0.00,65.02,0.00
4816.68,-0.00,83.32,0.00,-366.64,483.32,0.00
5423.50,-523.50,0.00,847.00,-0.00,0.00,123.50
4464.29,-0.00,435.71,0.00,-1071.41,835.71,0.00
5101.83,-201.83,0.00,203.67,-0.00,198.17,0.00
4676.84,-0.00,223.16,0.00,-646.33,623.16,0.00
5470.84,-570.84,0.00,941.69,-0.00,0.00,170.84
5330.47,-430.47,0.00,660.95,-0.00,0.00,30.47
5188.75,-288.75,0.00,377.51,-0.00,111.25,0.00
5098.53,-198.53,0.00,197.06,-0.00,201.47,0.00
5305.43,-405.43,0.00,610.86,-0.00,0.00,5.43
5270.02,-370.02,0.00,540.04,-0.00,29.98,0.00
5277.63,-377.63,0.00,555.25,-0.00,22.37,0.00
5543.37,-643.37,0.00,1086.73,-0.00,0.00,243.37
4541.66,-0.00,358.34,0.00,-916.68,758.34,0.00
5515.69,-615.69,0.00,1031.38,-0.00,0.00,215.69
4782.24,-0.00,117.76,0.00,-435.51,517.76,0.00
5247.64,-347.64,0.00,495.29,-0.00,52.36,0.00
5010.60,-110.60,0.00,21.21,-0.00,289.40,0.00
4709.04,-0.00,190.96,0.00,-581.93,590.96,0.00
5471.88,-571.88,0.00,943.75,-0.00,0.00,171.88
5450.83,-550.83,0.00,901.67,-0.00,0.00,150.83
4605.99,-0.00,294.01,0.00,-788.03,694.01,0.00
5056.16,-156.16,0.00,112.31,-0.00,243.84,0.00
4964.92,-64.92,0.00,0.00,-70.16,335.08,0.00
5895.98,-995.98,0.00,1791.96,-0.00,0.00,595.98
5045.88,-145.88,0.00,91.76,-0.00,254.12,0.00
5330.78,-430.78,0.00,661.57,-0.00,0.00,30.78
4216.27,-0.00,683.73,0.00,-1567.45,1083.73,0.00
5513.61,-613.61,0.00,1027.23,-0.00,0.00,213.61
4976.95,-76.95,0.00,0.00,-46.10,323.05,0.00
4848.45,-0.00,51.55,0.00,-303.09,451.55,0.00
4933.30,-33.30,0.00,0.00,-133.40,366.70,0.00
5241.52,-341.52,0.00,483.04,-0.00,58.48,0.00
5282.57,-382.57,0.00,565.14,-0.00,17.43,0.00
4941.55,-41.55,0.00,0.00,-116.91,358.45,0.00
5251.52,-351.52,0.00,503.05,-0.00,48.48,0.00
4999.71,-99.71,0.00,0.00,-0.59,300.29,0.00
5262.61,-362.61,0.00,525.22,-0.00,37.39,0.00
5089.10,-189.10,0.00,178.21,-0.00,210.90,0.00
5194.07,-294.07,0.00,388.14,-0.00,105.93,0.00
5112.49,-212.49,0.00,224.98,-0.00,187.51,0.00
5576.68,-676.68,0.00,1153.36,-0.00,0.00,276.68
5173.06,-273.06,0.00,346.11,-0.00,126.94,0.00
4578.13,-0.00,321.87,0.00,-843.74,721.87,0.00
4920.02,-20.02,0.00,0.00,-159.96,379.98,0.00
5976.40,-1076.40,0.00,1952.79,-0.00,0.00,676.40
5137.00,-237.00,0.00,274.00,-0.00,163.00,0.00
4984.30,-84.30,0.00,0.00,-31.40,315.70,0.00
5521.44,-621.44,0.00,1042.88,-0.00,0.00,221.44
4898.08,-0.00,1.92,0.00,-203.85,401.92,0.00
4865.21,-0.00,34.79,0.00,-269.58,434.79,0.00
5468.10,-568.10,0.00,936.20,-0.00,0.00,168.10
5187.45,-287.45,0.00,374.91,-0.00,112.55,0.00
4845.39,-0.00,54.61,0.00,-309.22,454.61,0.00
5378.02,-478.02,0.00,756.05,-0.00,0.00,78.02
5902.91,-1002.91,0.00,1805.82,-0.00,0.00,602.91
5234.83,-334.83,0.00,469.67,-0.00,65.17,0.00
4677.47,-0.00,222.53,0.00,-645.06,622.53,0.00
4309.66,-0.00,590.34,0.00,-1380.67,990.34,0.00
4477.63,-0.00,422.37,0.00,-1044.74,822.37,0.00
5311.76,-411.76,0.00,623.51,-0.00,0.00,11.76
5359.16,-459.16,0.00,718.32,-0.00,0.00,59.16
5254.07,-354.07,0.00,508.14,-0.00,45.93,0.00
4402.12,-0.00,497.88,0.00,-1195.76,897.88,0.00
4880.46,-0.00,19.54,0.00,-239.09,419.54,0.00
5079.25,-179.25,0.00,158.49,-0.00,220.75,0.00
4642.25,-0.00,257.75,0.00,-715.50,657.75,0.00
5603.04,-703.04,0.00,1206.08,-0.00,0.00,303.04
4908.44,-8.44,0.00,0.00,-183.13,391.56,0.00
5421.67,-521.67,0.00,843.34,-0.00,0.00,121.67
5960.46,-1060.46,0.00,1920.93,-0.00,0.00,660.46
4894.51,-0.00,5.49,0.00,-210.98,405.49,0.00
4582.31,-0.00,317.69,0.00,-835.38,717.69,0.00
5862.47,-962.47,0.00,1724.94,-0.00,0.00,562.47
4953.31,-53.31,0.00,0.00,-93.37,346.69,0.00
5033.03,-133.03,0.00,66.07,-0.00,266.97,0.00
4573.37,-0.00,326.63,0.00,-853.26,726.63,0.00
4958.57,-58.57,0.00,0.00,-82.86,341.43,0.00
5300.89,-400.89,0.00,601.78,-0.00,0.00,0.89
5855.70,-955.70,0.00,1711.39,-0.00,0.00,555.70
4859.44,-0.00,40.56,0.00,-281.12,440.56,0.00
4734.35,-0.00,165.65,0.00,-531.30,565.65,0.00
4054.06,-0.00,845.94,0.00,-1891.88,1245.94,0.00
5531.03,-631.03,0.00,1062.07,-0.00,0.00,231.03
4597.83,-0.00,302.17,0.00,-804.33,702.17,0.00
4391.45,-0.00,508.55,0.00,-1217.11,908.55,0.00
4857.11,-0.00,42.89,0.00,-285.78,442.89,0.00
5662.35,-762.35,0.00,1324.70,-0.00,0.00,362.35
4517.38,-0.00,382.62,0.00,-965.23,782.62,0.00
4750.46,-0.00,149.54,0.00,-499.08,549.54,0.00
5395.13,-495.13,0.00,790.26,-0.00,0.00,95.13
4585.37,-0.00,314.63,0.00,-829.25,714.63,0.00
4589.30,-0.00,310.70,0.00,-821.40,710.70,0.00
5383.50,-483.50,0.00,767.00,-0.00,0.00,83.50
4881.42,-0.00,18.58,0.00,-237.17,418.58,0.00
5071.28,-171.28,0.00,142.55,-0.00,228.72,0.00
5225.47,-325.47,0.00,450.95,-0.00,74.53,0.00
5382.06,-482.06,0.00,764.12,-0.00,0.00,82.06
5862.23,-962.23,0.00,1724.45,-0.00,0.00,562.23
5213.71,-313.71,0.00,427.42,-0.00,86.29,0.00
4856.61,-0.00,43.39,0.00,-286.78,443.39,0.00
4965.46,-65.46,0.00,0.00,-69.07,334.54,0.00
5549.61,-649.61,0.00,1099.22,-0.00,0.00,249.61
4861.30,-0.00,38.70,0.00,-277.39,438.70,0.00
5362.81,-462.81,0.00,725.62,-0.00,0.00,62.81
5972.25,-1072.25,0.00,1944.51,-0.00,0.00,672.25
4542.03,-0.00,357.97,0.00,-915.95,757.97,0.00
5605.20,-705.20,0.00,1210.41,-0.00,0.00,305.20
5262.94,-362.94,0.00,525.89,-0.00,37.06,0.00
5217.10,-317.10,0.00,434.20,-0.00,82.90,0.00
4812.98,-0.00,87.02,0.00,-374.05,487.02,0.00
4983.90,-83.90,0.00,0.00,-32.19,316.10,0.00
4713.54,-0.00,186.46,0.00,-572.92,586.46,0.00
4884.71,-0.00,15.29,0.00,-230.58,415.29,0.00
5354.25,-454.25,0.00,708.51,-0.00,0.00,54.25
4822.39,-0.00,77.61,0.00,-355.21,477.61,0.00
4954.75,-54.75,0.00,0.00,-90.50,345.25,0.00
4545.38,-0.00,354.62,0.00,-909.25,754.62,0.00
5650.62,-750.62,0.00,1301.24,-0.00,0.00,350.62
4792.03,-0.00,107.97,0.00,-415.93,507.97,0.00
5359.23,-459.23,0.00,718.46,-0.00,0.00,59.23
5084.48,-184.48,0.00,168.96,-0.00,215.52,0.00
5292.57,-392.57,0.00,585.13,-0.00,7.43,0.00
4832.33,-0.00,67.67,0.00,-335.34,467.67,0.00
4861.27,-0.00,38.73,0.00,-277.47,438.73,0.00
5748.43,-848.43,0.00,1496.86,-0.00,0.00,448.43
5516.09,-616.09,0.00,1032.19,-0.00,0.00,216.09
5143.79,-243.79,0.00,287.57,-0.00,156.21,0.00
5034.21,-134.21,0.00,68.41,-0.00,265.79,0.00
4987.02,-87.02,0.00,0.00,-25.97,312.98,0.00
4487.58,-0.00,412.42,0.00,-1024.84,812.42,0.00
4879.66,-0.00,20.34,0.00,-240.68,420.34,0.00
5177.85,-277.85,0.00,355.71,-0.00,122.15,0.00
4131.84,-0.00,768.16,0.00,-1736.32,1168.16,0.00
5660.30,-760.30,0.00,1320.60,-0.00,0.00,360.30
5164.81,-264.81,0.00,329.61,-0.00,135.19,0.00
5492.01,-592.01,0.00,984.02,-0.00,0.00,192.01
5428.53,-528.53,0.00,857.06,-0.00,0.00,128.53
5786.30,-886.30,0.00,1572.59,-0.00,0.00,486.30
5303.23,-403.23,0.00,606.45,-0.00,0.00,3.23
4852.90,-0.00,47.10,0.00,-294.19,447.10,0.00
5472.97,-572.97,0.00,945.94,-0.00,0.00,172.97
5767.92,-867.92,0.00,1535.84,-0.00,0.00,467.92
4990.61,-90.61,0.00,0.00,-18.78,309.39,0.00
4484.43,-0.00,415.57,0.00,-1031.14,815.57,0.00
5134.88,-234.88,0.00,269.76,-0.00,165.12,0.00
