Asset_Prices,C|L|5000|60|5,C|S|5500|60|5,P|L|5500|60|5,P|S|5000|60|5
4967.59,0.00,-0.00,2662.04,-162.04
5525.53,2627.63,-127.63,0.00,-0.00
5438.45,2192.23,-0.00,307.77,-0.00
4780.19,0.00,-0.00,3599.03,-1099.03
5337.15,1685.74,-0.00,814.26,-0.00
4469.99,0.00,-0.00,5150.03,-2650.03
5492.17,2460.85,-0.00,39.15,-0.00
5465.02,2325.12,-0.00,174.88,-0.00
4874.20,0.00,-0.00,3129.00,-629.00
4834.30,0.00,-0.00,3328.52,-828.52
5049.68,248.42,-0.00,2251.58,-0.00
4511.83,0.00,-0.00,4940.83,-2440.83
4635.28,0.00,-0.00,4323.60,-1823.60
5504.91,2524.56,-24.56,0.00,-0.00
4977.90,0.00,-0.00,2610.51,-110.51
5210.51,1052.54,-0.00,1447.46,-0.00
4752.16,0.00,-0.00,3739.20,-1239.20
5088.00,440.02,-0.00,2059.98,-0.00
4831.09,0.00,-0.00,3344.56,-844.56
4493.47,0.00,-0.00,5032.65,-2532.65
5807.65,4038.27,-1538.27,0.00,-0.00
4654.91,0.00,-0.00,4225.45,-1725.45
5103.70,518.52,-0.00,1981.48,-0.00
4797.39,0.00,-0.00,3513.07,-1013.07
4318.81,0.00,-0.00,5905.94,-3405.94
4646.46,0.00,-0.00,4267.68,-1767.68
4458.24,0.00,-0.00,5208.78,-2708.78
5978.75,4893.76,-2393.76,0.00,-0.00
4831.66,0.00,-0.00,3341.70,-841.70
5174.48,872.38,-0.00,1627.62,-0.00
4670.12,0.00,-0.00,4149.40,-1649.40
4896.42,0.00,-0.00,3017.89,-517.89
4670.97,0.00,-0.00,4145.16,-1645.16
5173.61,868.05,-0.00,1631.95,-0.00
5022.51,112.55,-0.00,2387.45,-0.00
4967.66,0.00,-0.00,2661.68,-161.68
5300.89,1504.46,-0.00,995.54,-0.00
5818.68,4093.42,-1593.42,0.00,-0.00
4326.00,0.00,-0.00,5870.02,-3370.02
4772.77,0.00,-0.00,3636.15,-1136.15
5662.95,3314.76,-814.76,0.00,-0.00
4781.07,0.00,-0.00,3594.64,-1094.64
4901.26,0.00,-0.00,2993.70,-493.70
5103.18,515.88,-0.00,1984.12,-0.00
4928.66,0.00,-0.00,2856.69,-356.69
4648.04,0.00,-0.00,4259.82,-1759.82
4781.53,0.00,-0.00,3592.35,-1092.35
5658.58,3292.89,-792.89,0.00,-0.00
5208.75,1043.76,-0.00,1456.24,-0.00
5073.53,367.66,-0.00,2132.34,-0.00
5375.51,1877.53,-0.00,622.47,-0.00
5528.40,2642.02,-142.02,0.00,-0.00
4329.81,0.00,-0.00,5850.94,-3350.94
4663.77,0.00,-0.00,4181.15,-1681.15
4940.47,0.00,-0.00,2797.66,-297.66
5307.07,1535.37,-0.00,964.63,-0.00
5531.06,2655.31,-155.31,0.00,-0.00
5434.68,2173.41,-0.00,326.59,-0.00
4919.79,0.00,-0.00,2901.03,-401.03
4984.79,0.00,-0.00,2576.05,-76.05
5349.69,1748.45,-0.00,751.55,-0.00
4619.42,0.00,-0.00,4402.90,-1902.90
4366.66,0.00,-0.00,5666.69,-3166.69
4804.29,0.00,-0.00,3478.57,-978.57
4919.89,0.00,-0.00,2900.55,-400.55
5364.23,1821.13,-0.00,678.87,-0.00
4568.12,0.00,-0.00,4659.39,-2159.39
4803.98,0.00,-0.00,3480.10,-980.10
4979.57,0.00,-0.00,2602.13,-102.13
4710.91,0.00,-0.00,3945.46,-1445.46
4999.74,0.00,-0.00,2501.28,-1.28
5246.97,1234.85,-0.00,1265.15,-0.00
4966.89,0.00,-0.00,2665.56,-165.56
4840.28,0.00,-0.00,3298.60,-798.60
5339.99,1699.93,-0.00,800.07,-0.00
4898.88,0.00,-0.00,3005.59,-505.59
4759.18,0.00,-0.00,3704.10,-1204.10
4923.21,0.00,-0.00,2883.96,-383.96
5167.65,838.27,-0.00,1661.73,-0.00
4585.42,0.00,-0.00,4572.92,-2072.92
4883.73,0.00,-0.00,3081.34,-581.34
4735.57,0.00,-0.00,3822.17,-1322.17
4997.62,0.00,-0.00,2511.88,-11.88
5049.71,248.56,-0.00,2251.44,-0.00
5410.35,2051.76,-0.00,448.24,-0.00
4825.77,0.00,-0.00,3371.16,-871.16
5263.18,1315.91,-0.00,1184.09,-0.00
4539.94,0.00,-0.00,4800.29,-2300.29
4724.99,0.00,-0.00,3875.05,-1375.05
4659.36,0.00,-0.00,4203.18,-1703.18
5542.53,2712.66,-212.66,0.00,-0.00
4847.37,0.00,-0.00,3263.15,-763.15
5372.68,1863.40,-0.00,636.60,-0.00
5557.72,2788.59,-288.59,0.00,-0.00
4556.33,0.00,-0.00,4718.37,-2218.37
4902.86,0.00,-0.00,2985.72,-485.72
5788.62,3943.08,-1443.08,0.00,-0.00
4470.12,0.00,-0.00,5149.39,-2649.39
4855.62,0.00,-0.00,3221.88,-721.88
4713.47,0.00,-0.00,3932.63,-1432.63
4523.58,0.00,-0.00,4882.08,-2382.08
5560.49,2802.43,-302.43,0.00,-0.00
4743.74,0.00,-0.00,3781.29,-1281.29
4700.32,0.00,-0.00,3998.40,-1498.40
4799.19,0.00,-0.00,3504.07,-1004.07
4848.81,0.00,-0.00,3255.97,-755.97
4639.03,0.00,-0.00,4304.86,-1804.86
5145.55,727.77,-0.00,1772.23,-0.00
4258.00,0.00,-0.00,6209.98,-3709.98
4469.30,0.00,-0.00,5153.51,-2653.51
5334.21,1671.03,-0.00,828.97,-0.00
5218.27,1091.35,-0.00,1408.65,-0.00
4297.97,0.00,-0.00,6010.17,-3510.17
4926.61,0.00,-0.00,2866.97,-366.97
4922.42,0.00,-0.00,2887.89,-387.89
5569.47,2847.33,-347.33,0.00,-0.00
5577.57,2887.84,-387.84,0.00,-0.00
4593.80,0.00,-0.00,4530.99,-2030.99
6045.63,5228.15,-2728.15,0.00,-0.00
5575.70,2878.51,-378.51,0.00,-0.00
4723.77,0.00,-0.00,3881.14,-1381.14
5056.82,284.08,-0.00,2215.92,-0.00
5262.12,1310.60,-0.00,1189.40,-0.00
5545.34,2726.72,-226.72,0.00,-0.00
5069.14,345.70,-0.00,2154.30,-0.00
5145.52,727.58,-0.00,1772.42,-0.00
5103.24,516.20,-0.00,1983.80,-0.00
5549.42,2747.12,-247.12,0.00,-0.00
5116.13,580.66,-0.00,1919.34,-0.00
5366.22,1831.10,-0.00,668.90,-0.00
4524.18,0.00,-0.00,4879.12,-2379.12
5171.13,855.63,-0.00,1644.37,-0.00
3725.14,0.00,-0.00,8874.32,-6374.32
4836.40,0.00,-0.00,3318.02,-818.02
5085.89,429.46,-0.00,2070.54,-0.00
4711.95,0.00,-0.00,3940.27,-1440.27
5119.48,597.40,-0.00,1902.60,-0.00
5674.06,3370.32,-870.32,0.00,-0.00
4963.87,0.00,-0.00,2680.67,-180.67
4938.77,0.00,-0.00,2806.13,-306.13
5698.18,3490.88,-990.88,0.00,-0.00
5018.95,94.73,-0.00,2405.27,-0.00
5244.08,1220.39,-0.00,1279.61,-0.00
5146.66,733.28,-0.00,1766.72,-0.00
5771.50,3857.52,-1357.52,0.00,-0.00
6274.03,6370.17,-3870.17,0.00,-0.00
4922.18,0.00,-0.00,2889.09,-389.09
5466.78,2333.88,-0.00,166.12,-0.00
4915.99,0.00,-0.00,2920.07,-420.07
4690.35,0.00,-0.00,4048.26,-1548.26
5106.47,532.33,-0.00,1967.67,-0.00
4760.93,0.00,-0.00,3695.37,-1195.37
4661.38,0.00,-0.00,4193.08,-1693.08
4905.38,0.00,-0.00,2973.12,-473.12
4856.55,0.00,-0.00,3217.27,-717.27
5340.86,1704.28,-0.00,795.72,-0.00
5255.45,1277.24,-0.00,1222.76,-0.00
4897.57,0.00,-0.00,3012.16,-512.16
5140.08,700.40,-0.00,1799.60,-0.00
6051.46,5257.29,-2757.29,0.00,-0.00
4617.30,0.00,-0.00,4413.51,-1913.51
4727.28,0.00,-0.00,3863.61,-1363.61
5135.03,675.13,-0.00,1824.87,-0.00
4899.34,0.00,-0.00,3003.30,-503.30
5096.87,484.33,-0.00,2015.67,-0.00
6092.58,5462.92,-2962.92,0.00,-0.00
4799.62,0.00,-0.00,3501.92,-1001.92
5057.85,289.25,-0.00,2210.75,-0.00
4816.01,0.00,-0.00,3419.94,-919.94
5449.26,2246.30,-0.00,253.70,-0.00
4798.57,0.00,-0.00,3507.15,-1007.15
5042.37,211.86,-0.00,2288.14,-0.00
4645.47,0.00,-0.00,4272.63,-1772.63
5538.14,2690.70,-190.70,0.00,-0.00
5145.00,725.01,-0.00,1774.99,-0.00
4389.71,0.00,-0.00,5551.43,-3051.43
5459.86,2299.29,-0.00,200.71,-0.00
5386.86,1934.28,-0.00,565.72,-0.00
5014.45,72.25,-0.00,2427.75,-0.00
5200.39,1001.93,-0.00,1498.07,-0.00
5329.47,1647.37,-0.00,852.63,-0.00
4714.75,0.00,-0.00,3926.27,-1426.27
4409.73,0.00,-0.00,5451.37,-2951.37
5363.43,1817.14,-0.00,682.86,-0.00
5069.56,347.78,-0.00,2152.22,-0.00
6010.13,5050.64,-2550.64,0.00,-0.00
4883.86,0.00,-0.00,3080.68,-580.68
4857.90,0.00,-0.00,3210.49,-710.49
4793.95,0.00,-0.00,3530.26,-1030.26
5092.36,461.79,-0.00,2038.21,-0.00
5054.76,273.80,-0.00,2226.20,-0.00
4318.07,0.00,-0.00,5909.66,-3409.66
4728.16,0.00,-0.00,3859.19,-1359.19
4838.01,0.00,-0.00,3309.93,-809.93
6089.65,5448.23,-2948.23,0.00,-0.00
5027.65,138.23,-0.00,2361.77,-0.00
5333.68,1668.38,-0.00,831.62,-0.00
4946.21,0.00,-0.00,2768.96,-268.96
5464.99,2324.93,-0.00,175.07,-0.00
5570.66,2853.31,-353.31,0.00,-0.00
6277.63,6388.15,-3888.15,0.00,-0.00
5265.89,1329.47,-0.00,1170.53,-0.00
4739.30,0.00,-0.00,3803.49,-1303.49
5317.32,1586.62,-0.00,913.38,-0.00
4977.96,0.00,-0.00,2610.22,-110.22
4692.05,0.00,-0.00,4039.76,-1539.76
5839.12,4195.61,-1695.61,0.00,-0.00
4458.00,0.00,-0.00,5210.02,-2710.02
4650.32,0.00,-0.00,4248.42,-1748.42
4802.93,0.00,-0.00,3485.34,-985.34
5901.65,4508.24,-2008.24,0.00,-0.00
5272.12,1360.61,-0.00,1139.39,-0.00
5061.20,305.98,-0.00,2194.02,-0.00
4672.66,0.00,-0.00,4136.70,-1636.70
5055.70,278.50,-0.00,2221.50,-0.00
4587.03,0.00,-0.00,4564.87,-2064.87
5105.20,526.00,-0.00,1974.00,-0.00
4948.10,0.00,-0.00,2759.52,-259.52
4975.41,0.00,-0.00,2622.95,-122.95
5400.97,2004.87,-0.00,495.13,-0.00
5429.90,2149.49,-0.00,350.51,-0.00
5529.86,2649.31,-149.31,0.00,-0.00
5022.22,111.12,-0.00,2388.88,-0.00
4963.99,0.00,-0.00,2680.03,-180.03
4609.43,0.00,-0.00,4452.83,-1952.83
4576.21,0.00,-0.00,4618.94,-2118.94
4868.86,0.00,-0.00,3155.70,-655.70
4990.25,0.00,-0.00,2548.76,-48.76
4321.65,0.00,-0.00,5891.74,-3391.74
4309.45,0.00,-0.00,5952.73,-3452.73
5026.31,131.56,-0.00,2368.44,-0.00
4538.73,0.00,-0.00,4806.34,-2306.34
4692.76,0.00,-0.00,4036.19,-1536.19
5262.83,1314.15,-0.00,1185.85,-0.00
4658.56,0.00,-0.00,4207.20,-1707.20
4935.04,0.00,-0.00,2824.82,-324.82
4702.96,0.00,-0.00,3985.21,-1485.21
5073.23,366.13,-0.00,2133.87,-0.00
5163.91,819.56,-0.00,1680.44,-0.00
5602.17,3010.87,-510.87,0.00,-0.00
4886.06,0.00,-0.00,3069.69,-569.69
4779.18,0.00,-0.00,3604.08,-1104.08
4806.09,0.00,-0.00,3469.55,-969.55
5013.98,69.91,-0.00,2430.09,-0.00
4414.01,0.00,-0.00,5429.95,-2929.95
4614.41,0.00,-0.00,4427.93,-1927.93
4970.61,0.00,-0.00,2646.97,-146.97
5183.03,915.17,-0.00,1584.83,-0.00
4113.51,0.00,-0.00,6932.47,-4432.47
4767.47,0.00,-0.00,3662.64,-1162.64
4994.61,0.00,-0.00,2526.93,-26.93
5143.18,715.88,-0.00,1784.12,-0.00
5105.57,527.87,-0.00,1972.13,-0.00
5043.10,215.51,-0.00,2284.49,-0.00
5128.72,643.58,-0.00,1856.42,-0.00
5367.72,1838.62,-0.00,661.38,-0.00
4922.95,0.00,-0.00,2885.24,-385.24
5426.84,2134.18,-0.00,365.82,-0.00
5369.32,1846.62,-0.00,653.38,-0.00
5515.74,2578.70,-78.70,0.00,-0.00
3779.52,0.00,-0.00,8602.41,-6102.41
5193.64,968.21,-0.00,1531.79,-0.00
4558.69,0.00,-0.00,4706.53,-2206.53
4953.43,0.00,-0.00,2732.85,-232.85
5036.81,184.03,-0.00,2315.97,-0.00
4304.30,0.00,-0.00,5978.52,-3478.52
4685.64,0.00,-0.00,4071.82,-1571.82
5389.90,1949.49,-0.00,550.51,-0.00
5221.22,1106.08,-0.00,1393.92,-0.00
5159.91,799.56,-0.00,1700.44,-0.00
5350.98,1754.88,-0.00,745.12,-0.00
4997.96,0.00,-0.00,2510.20,-10.20
4891.78,0.00,-0.00,3041.08,-541.08
5137.20,686.02,-0.00,1813.98,-0.00
5191.92,959.61,-0.00,1540.39,-0.00
4912.07,0.00,-0.00,2939.67,-439.67
4745.71,0.00,-0.00,3771.43,-1271.43
5422.74,2113.71,-0.00,386.29,-0.00
4925.71,0.00,-0.00,2871.46,-371.46
4839.74,0.00,-0.00,3301.32,-801.32
4831.81,0.00,-0.00,3340.93,-840.93
5250.47,1252.36,-0.00,1247.64,-0.00
4622.99,0.00,-0.00,4385.07,-1885.07
4946.94,0.00,-0.00,2765.30,-265.30
5268.47,1342.34,-0.00,1157.66,-0.00
4938.52,0.00,-0.00,2807.40,-307.40
4626.09,0.00,-0.00,4369.54,-1869.54
4585.69,0.00,-0.00,4571.57,-2071.57
4532.33,0.00,-0.00,4838.37,-2338.37
5049.91,249.56,-0.00,2250.44,-0.00
5664.25,3321.24,-821.24,0.00,-0.00
5184.01,920.07,-0.00,1579.93,-0.00
4567.67,0.00,-0.00,4661.65,-2161.65
5772.41,3862.03,-1362.03,0.00,-0.00
5167.15,835.74,-0.00,1664.26,-0.00
5733.94,3669.71,-1169.71,0.00,-0.00
6059.05,5295.25,-2795.25,0.00,-0.00
5009.46,47.31,-0.00,2452.69,-0.00
5525.42,2627.09,-127.09,0.00,-0.00
4538.81,0.00,-0.00,4805.95,-2305.95
4652.02,0.00,-0.00,4239.91,-1739.91
5187.11,935.55,-0.00,1564.45,-0.00
5145.24,726.18,-0.00,1773.82,-0.00
4844.45,0.00,-0.00,3277.77,-777.77
5169.14,845.69,-0.00,1654.31,-0.00
4557.26,0.00,-0.00,4713.68,-2213.68
5452.51,2262.57,-0.00,237.43,-0.00
4909.83,0.00,-0.00,2950.86,-450.86
4921.10,0.00,-0.00,2894.52,-394.52
4828.81,0.00,-0.00,3355.93,-855.93
5353.80,1769.00,-0.00,731.00,-0.00
4637.31,0.00,-0.00,4313.46,-1813.46
4780.28,0.00,-0.00,3598.60,-1098.60
5829.35,4146.77,-1646.77,0.00,-0.00
4660.82,0.00,-0.00,4195.90,-1695.90
5200.30,1001.50,-0.00,1498.50,-0.00
5403.89,2019.45,-0.00,480.55,-0.00
5504.82,2524.12,-24.12,0.00,-0.00
4499.91,0.00,-0.00,5000.44,-2500.44
4793.19,0.00,-0.00,3534.06,-1034.06
5104.98,524.92,-0.00,1975.08,-0.00
5586.21,2931.04,-431.04,0.00,-0.00
5024.59,122.93,-0.00,2377.07,-0.00
5588.56,2942.78,-442.78,0.00,-0.00
4846.00,0.00,-0.00,3270.01,-770.01
4790.78,0.00,-0.00,3546.12,-1046.12
4676.19,0.00,-0.00,4119.04,-1619.04
5198.33,991.64,-0.00,1508.36,-0.00
4939.55,0.00,-0.00,2802.25,-302.25
4829.78,0.00,-0.00,3351.12,-851.12
5023.11,115.56,-0.00,2384.44,-0.00
4519.82,0.00,-0.00,4900.89,-2400.89
5234.66,1173.32,-0.00,1326.68,-0.00
4598.20,0.00,-0.00,4509.00,-2009.00
4956.62,0.00,-0.00,2716.90,-216.90
5282.62,1413.08,-0.00,1086.92,-0.00
4761.72,0.00,-0.00,3691.42,-1191.42
4784.60,0.00,-0.00,3577.02,-1077.02
4898.81,0.00,-0.00,3005.94,-505.94
4157.06,0.00,-0.00,6714.68,-4214.68
4650.78,0.00,-0.00,4246.12,-1746.12
5755.39,3776.95,-1276.95,0.00,-0.00
6352.82,6764.08,-4264.08,0.00,-0.00
5720.12,3600.61,-1100.61,0.00,-0.00
5236.76,1183.82,-0.00,1316.18,-0.00
4874.47,0.00,-0.00,3127.64,-627.64
5073.84,369.18,-0.00,2130.82,-0.00
4823.32,0.00,-0.00,3383.39,-883.39
5087.31,436.56,-0.00,2063.44,-0.00
4935.52,0.00,-0.00,2822.39,-322.39
5213.93,1069.63,-0.00,1430.37,-0.00
5027.58,137.90,-0.00,2362.10,-0.00
4826.92,0.00,-0.00,3365.40,-865.40
4935.07,0.00,-0.00,2824.66,-324.66
4378.25,0.00,-0.00,5608.73,-3108.73
5587.86,2939.30,-439.30,0.00,-0.00
4583.16,0.00,-0.00,4584.20,-2084.20
4596.24,0.00,-0.00,4518.79,-2018.79
4562.53,0.00,-0.00,4687.36,-2187.36
4667.85,0.00,-0.00,4160.73,-1660.73
5146.50,732.48,-0.00,1767.52,-0.00
4397.36,0.00,-0.00,5513.18,-3013.18
4827.80,0.00,-0.00,3361.00,-861.00
5075.34,376.69,-0.00,2123.31,-0.00
5591.22,2956.08,-456.08,0.00,-0.00
4810.77,0.00,-0.00,3446.17,-946.17
4714.29,0.00,-0.00,3928.55,-1428.55
5034.15,170.75,-0.00,2329.25,-0.00
4978.98,0.00,-0.00,2605.09,-105.09
5118.96,594.78,-0.00,1905.22,-0.00
4845.39,0.00,-0.00,3273.04,-773.04
5378.25,1891.27,-0.00,608.73,-0.00
4862.27,0.00,-0.00,3188.67,-688.67
5688.98,3444.92,-944.92,0.00,-0.00
4952.41,0.00,-0.00,2737.97,-237.97
4772.64,0.00,-0.00,3636.82,-1136.82
4632.29,0.00,-0.00,4338.55,-1838.55
5368.39,1841.95,-0.00,658.05,-0.00
4868.79,0.00,-0.00,3156.07,-656.07
4832.41,0.00,-0.00,3337.96,-837.96
4671.82,0.00,-0.00,4140.90,-1640.90
5594.90,2974.52,-474.52,0.00,-0.00
4959.75,0.00,-0.00,2701.23,-201.23
5359.19,1795.95,-0.00,704.05,-0.00
4538.56,0.00,-0.00,4807.18,-2307.18
5029.08,145.38,-0.00,2354.62,-0.00
5027.18,135.89,-0.00,2364.11,-0.00
5526.93,2634.65,-134.65,0.00,-0.00
5430.88,2154.40,-0.00,345.60,-0.00
5357.76,1788.79,-0.00,711.21,-0.00
5352.49,1762.45,-0.00,737.55,-0.00
4825.66,0.00,-0.00,3371.71,-871.71
5511.16,2555.78,-55.78,0.00,-0.00
5833.96,4169.82,-1669.82,0.00,-0.00
5252.60,1262.98,-0.00,1237.02,-0.00
4602.33,0.00,-0.00,4488.37,-1988.37
4823.17,0.00,-0.00,3384.13,-884.13
5340.92,1704.59,-0.00,795.41,-0.00
5936.41,4682.03,-2182.03,0.00,-0.00
5272.67,1363.36,-0.00,1136.64,-0.00
5918.74,4593.68,-2093.68,0.00,-0.00
5077.85,389.24,-0.00,2110.76,-0.00
4483.50,0.00,-0.00,5082.52,-2582.52
5227.28,1136.38,-0.00,1363.62,-0.00
5247.95,1239.75,-0.00,1260.25,-0.00
5564.94,2824.72,-324.72,0.00,-0.00
4940.77,0.00,-0.00,2796.15,-296.15
4586.91,0.00,-0.00,4565.46,-2065.46
5397.90,1989.52,-0.00,510.48,-0.00
5423.92,2119.59,-0.00,380.41,-0.00
5082.99,414.97,-0.00,2085.03,-0.00
5118.28,591.41,-0.00,1908.59,-0.00
6184.40,5921.98,-3421.98,0.00,-0.00
4618.27,0.00,-0.00,4408.64,-1908.64
4835.05,0.00,-0.00,3324.76,-824.76
4725.17,0.00,-0.00,3874.15,-1374.15
5820.33,4101.64,-1601.64,0.00,-0.00
5255.09,1275.43,-0.00,1224.57,-0.00
4549.08,0.00,-0.00,4754.62,-2254.62
4942.32,0.00,-0.00,2788.41,-288.41
4990.65,0.00,-0.00,2546.76,-46.76
5296.51,1482.57,-0.00,1017.43,-0.00
5622.51,3112.53,-612.53,0.00,-0.00
4679.12,0.00,-0.00,4104.40,-1604.40
5132.61,663.07,-0.00,1836.93,-0.00
4330.43,0.00,-0.00,5847.85,-3347.85
5252.36,1261.78,-0.00,1238.22,-0.00
4866.93,0.00,-0.00,3165.33,-665.33
5018.26,91.30,-0.00,2408.70,-0.00
5392.16,1960.81,-0.00,539.19,-0.00
5282.36,1411.79,-0.00,1088.21,-0.00
5333.89,1669.44,-0.00,830.56,-0.00
4501.75,0.00,-0.00,4991.25,-2491.25
4865.62,0.00,-0.00,3171.91,-671.91
5123.45,617.27,-0.00,1882.73,-0.00
5281.13,1405.65,-0.00,1094.35,-0.00
5143.45,717.24,-0.00,1782.76,-0.00
4776.76,0.00,-0.00,3616.21,-1116.21
5800.93,4004.64,-1504.64,0.00,-0.00
4562.36,0.00,-0.00,4688.18,-2188.18
4931.88,0.00,-0.00,2840.58,-340.58
5473.51,2367.53,-0.00,132.47,-0.00
5350.66,1753.28,-0.00,746.72,-0.00
4726.00,0.00,-0.00,3870.00,-1370.00
5292.26,1461.29,-0.00,1038.71,-0.00
5063.10,315.50,-0.00,2184.50,-0.00
5077.84,389.21,-0.00,2110.79,-0.00
4257.40,0.00,-0.00,6212.98,-3712.98
5390.84,1954.18,-0.00,545.82,-0.00
4182.17,0.00,-0.00,6589.17,-4089.17
4387.53,0.00,-0.00,5562.34,-3062.34
5474.42,2372.08,-0.00,127.92,-0.00
4790.10,0.00,-0.00,3549.49,-1049.49
5318.94,1594.69,-0.00,905.31,-0.00
5224.28,1121.40,-0.00,1378.60,-0.00
5588.68,2943.42,-443.42,0.00,-0.00
4661.13,0.00,-0.00,4194.34,-1694.34
4450.86,0.00,-0.00,5245.70,-2745.70
5316.37,1581.86,-0.00,918.14,-0.00
6192.57,5962.83,-3462.83,0.00,-0.00
5057.47,287.35,-0.00,2212.65,-0.00
5105.68,528.39,-0.00,1971.61,-0.00
5720.64,3603.20,-1103.20,0.00,-0.00
5312.32,1561.60,-0.00,938.40,-0.00
4646.21,0.00,-0.00,4268.97,-1768.97
4664.13,0.00,-0.00,4179.33,-1679.33
5338.35,1691.75,-0.00,808.25,-0.00
5136.12,680.61,-0.00,1819.39,-0.00
4767.21,0.00,-0.00,3663.93,-1163.93
4978.25,0.00,-0.00,2608.75,-108.75
4624.14,0.00,-0.00,4379.32,-1879.32
5590.94,2954.71,-454.71,0.00,-0.00
5047.29,236.46,-0.00,2263.54,-0.00
5644.50,3222.52,-722.52,0.00,-0.00
4994.18,0.00,-0.00,2529.08,-29.08
4207.26,0.00,-0.00,6463.69,-3963.69
4505.92,0.00,-0.00,4970.42,-2470.42
5282.74,1413.70,-0.00,1086.30,-0.00
4741.81,0.00,-0.00,3790.96,-1290.96
5224.18,1120.92,-0.00,1379.08,-0.00
5028.32,141.62,-0.00,2358.38,-0.00
5191.85,959.26,-0.00,1540.74,-0.00
4968.66,0.00,-0.00,2656.72,-156.72
4963.97,0.00,-0.00,2680.13,-180.13
5297.74,1488.70,-0.00,1011.30,-0.00
5065.04,325.18,-0.00,2174.82,-0.00
4791.72,0.00,-0.00,3541.39,-1041.39
4737.47,0.00,-0.00,3812.63,-1312.63
4586.87,0.00,-0.00,4565.65,-2065.65
4414.62,0.00,-0.00,5426.88,-2926.88
5043.06,215.31,-0.00,2284.69,-0.00
5734.80,3674.02,-1174.02,0.00,-0.00
4404.41,0.00,-0.00,5477.94,-2977.94
5138.55,692.76,-0.00,1807.24,-0.00
4977.85,0.00,-0.00,2610.74,-110.74
5578.47,2892.33,-392.33,0.00,-0.00
4977.82,0.00,-0.00,2610.89,-110.89
4587.91,0.00,-0.00,4560.45,-2060.45
5154.56,772.80,-0.00,1727.20,-0.00
4927.95,0.00,-0.00,2860.26,-360.26
5190.85,954.27,-0.00,1545.73,-0.00
4647.89,0.00,-0.00,4260.57,-1760.57
4770.65,0.00,-0.00,3646.73,-1146.73
5500.85,2504.25,-4.25,0.00,-0.00
4816.32,0.00,-0.00,3418.41,-918.41
5980.50,4902.51,-2402.51,0.00,-0.00
4982.80,0.00,-0.00,2586.01,-86.01
4945.82,0.00,-0.00,2770.92,-270.92
5275.46,1377.28,-0.00,1122.72,-0.00
5223.87,1119.35,-0.00,1380.65,-0.00
4427.76,0.00,-0.00,5361.18,-2861.18
5588.85,2944.26,-444.26,0.00,-0.00
5140.60,702.98,-0.00,1797.02,-0.00
5551.14,2755.72,-255.72,0.00,-0.00
4993.82,0.00,-0.00,2530.92,-30.92
4789.08,0.00,-0.00,3554.62,-1054.62
5263.73,1318.66,-0.00,1181.34,-0.00
5094.05,470.26,-0.00,2029.74,-0.00
4666.04,0.00,-0.00,4169.78,-1669.78
4728.40,0.00,-0.00,3857.98,-1357.98
5795.54,3977.70,-1477.70,0.00,-0.00
4715.68,0.00,-0.00,3921.60,-1421.60
5156.97,784.86,-0.00,1715.14,-0.00
4801.10,0.00,-0.00,3494.49,-994.49
4642.74,0.00,-0.00,4286.32,-1786.32
5130.15,650.76,-0.00,1849.24,-0.00
5401.26,2006.29,-0.00,493.71,-0.00
4884.92,0.00,-0.00,3075.39,-575.39
5413.24,2066.19,-0.00,433.81,-0.00
5377.16,1885.80,-0.00,614.20,-0.00
4845.76,0.00,-0.00,3271.22,-771.22
4518.59,0.00,-0.00,4907.07,-2407.07
5200.45,1002.27,-0.00,1497.73,-0.00
4938.28,0.00,-0.00,2808.60,-308.60
5454.98,2274.89,-0.00,225.11,-0.00
4774.09,0.00,-0.00,3629.55,-1129.55
5186.53,932.63,-0.00,1567.37,-0.00
5074.01,370.05,-0.00,2129.95,-0.00
5655.24,3276.18,-776.18,0.00,-0.00
4697.16,0.00,-0.00,4014.19,-1514.19
4763.40,0.00,-0.00,3683.01,-1183.01
5372.52,1862.62,-0.00,637.38,-0.00
4907.13,0.00,-0.00,2964.36,-464.36
4760.06,0.00,-0.00,3699.69,-1199.69
5231.11,1155.54,-0.00,1344.46,-0.00
5261.98,1309.90,-0.00,1190.10,-0.00
5191.73,958.65,-0.00,1541.35,-0.00
4118.77,0.00,-0.00,6906.17,-4406.17
5445.72,2228.61,-0.00,271.39,-0.00
6036.17,5180.87,-2680.87,0.00,-0.00
4762.05,0.00,-0.00,3689.74,-1189.74
4907.57,0.00,-0.00,2962.15,-462.15
5587.08,2935.39,-435.39,0.00,-0.00
4714.98,0.00,-0.00,3925.09,-1425.09
5110.50,552.49,-0.00,1947.51,-0.00
4360.13,0.00,-0.00,5699.37,-3199.37
5407.20,2036.01,-0.00,463.99,-0.00
4977.60,0.00,-0.00,2611.99,-111.99
5475.19,2375.97,-0.00,124.03,-0.00
4767.64,0.00,-0.00,3661.80,-1161.80
5144.90,724.52,-0.00,1775.48,-0.00
5676.85,3384.26,-884.26,0.00,-0.00
4482.66,0.00,-0.00,5086.70,-2586.70
4914.81,0.00,-0.00,2925.93,-425.93
5288.19,1440.93,-0.00,1059.07,-0.00
5491.36,2456.81,-0.00,43.19,-0.00
5013.84,69.19,-0.00,2430.81,-0.00
4419.27,0.00,-0.00,5403.66,-2903.66
4764.77,0.00,-0.00,3676.13,-1176.13
4728.19,0.00,-0.00,3859.07,-1359.07
5024.11,120.53,-0.00,2379.47,-0.00
